tax_id,ncbi_name,ncbi_rank,species_tax_id,species_name,mapping_source
24,Shewanella putrefaciens,species,24.0,Shewanella putrefaciens,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
69,Lysobacter enzymogenes,species,69.0,Lysobacter enzymogenes,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
139,Borreliella burgdorferi,species,139.0,Borreliella burgdorferi,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
158,Treponema denticola,species,158.0,Treponema denticola,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
159,Brachyspira hyodysenteriae,species,159.0,Brachyspira hyodysenteriae,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
173,Leptospira interrogans,species,173.0,Leptospira interrogans,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
176,Leptospira interrogans serovar Hardjo,no rank,173.0,Leptospira interrogans,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
195,Campylobacter coli,species,195.0,Campylobacter coli,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
197,Campylobacter jejuni,species,197.0,Campylobacter jejuni,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
199,Campylobacter concisus,species,199.0,Campylobacter concisus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
210,Helicobacter pylori,species,210.0,Helicobacter pylori,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
228,Pseudoalteromonas haloplanktis,species,228.0,Pseudoalteromonas haloplanktis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
235,Brucella abortus,species,235.0,Brucella abortus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
238,Elizabethkingia meningoseptica,species,238.0,Elizabethkingia meningoseptica,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
253,Chryseobacterium indologenes,species,253.0,Chryseobacterium indologenes,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
263,Francisella tularensis,species,263.0,Francisella tularensis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
264,Francisella tularensis subsp. novicida,subspecies,263.0,Francisella tularensis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
271,Thermus aquaticus,species,271.0,Thermus aquaticus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
274,Thermus thermophilus,species,274.0,Thermus thermophilus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
286,Pseudomonas,genus,,,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
287,Pseudomonas aeruginosa,species,287.0,Pseudomonas aeruginosa,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
292,Burkholderia cepacia,species,292.0,Burkholderia cepacia,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
293,Brevundimonas diminuta,species,293.0,Brevundimonas diminuta,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
294,Pseudomonas fluorescens,species,294.0,Pseudomonas fluorescens,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
301,Ectopseudomonas oleovorans,species,301.0,Ectopseudomonas oleovorans,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
303,Pseudomonas putida,species,303.0,Pseudomonas putida,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
305,Ralstonia solanacearum,species,305.0,Ralstonia solanacearum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
317,Pseudomonas syringae,species,317.0,Pseudomonas syringae,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
321,Pseudomonas syringae pv. syringae,no rank,317.0,Pseudomonas syringae,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
329,Ralstonia pickettii,species,329.0,Ralstonia pickettii,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
339,Xanthomonas campestris,species,339.0,Xanthomonas campestris,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
346,Xanthomonas citri,species,346.0,Xanthomonas citri,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
347,Xanthomonas oryzae,species,347.0,Xanthomonas oryzae,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
353,Azotobacter chroococcum,species,353.0,Azotobacter chroococcum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
358,Agrobacterium tumefaciens,species,358.0,Agrobacterium tumefaciens,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
382,Sinorhizobium meliloti,species,382.0,Sinorhizobium meliloti,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
446,Legionella pneumophila,species,446.0,Legionella pneumophila,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
464,Fluoribacter gormanii,species,464.0,Fluoribacter gormanii,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
469,Acinetobacter,genus,,,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
470,Acinetobacter baumannii,species,470.0,Acinetobacter baumannii,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
471,Acinetobacter calcoaceticus,species,471.0,Acinetobacter calcoaceticus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
475,Moraxella,genus,,,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
476,Moraxella bovis,species,476.0,Moraxella bovis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
480,Moraxella catarrhalis,species,480.0,Moraxella catarrhalis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
485,Neisseria gonorrhoeae,species,485.0,Neisseria gonorrhoeae,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
487,Neisseria meningitidis,species,487.0,Neisseria meningitidis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
490,Neisseria sicca,species,490.0,Neisseria sicca,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
511,Alcaligenes faecalis,species,511.0,Alcaligenes faecalis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
518,Bordetella bronchiseptica,species,518.0,Bordetella bronchiseptica,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
520,Bordetella pertussis,species,520.0,Bordetella pertussis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
529,Brucella anthropi,species,529.0,Brucella anthropi,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
531,Polaribacter irgensii,species,531.0,Polaribacter irgensii,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
536,Chromobacterium violaceum,species,536.0,Chromobacterium violaceum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
539,Eikenella corrodens,species,539.0,Eikenella corrodens,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
542,Zymomonas mobilis,species,542.0,Zymomonas mobilis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
543,Enterobacteriaceae,family,,,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
544,Citrobacter,genus,,,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
545,Citrobacter koseri,species,545.0,Citrobacter koseri,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
546,Citrobacter freundii,species,546.0,Citrobacter freundii,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
547,Enterobacter,genus,,,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
548,Klebsiella aerogenes,species,548.0,Klebsiella aerogenes,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
549,Pantoea agglomerans,species,549.0,Pantoea agglomerans,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
550,Enterobacter cloacae,species,550.0,Enterobacter cloacae,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
552,Erwinia amylovora,species,552.0,Erwinia amylovora,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
554,Pectobacterium carotovorum,species,554.0,Pectobacterium carotovorum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
555,Pectobacterium carotovorum subsp. carotovorum,subspecies,554.0,Pectobacterium carotovorum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
561,Escherichia,genus,,,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
562,Escherichia coli,species,562.0,Escherichia coli,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
564,Escherichia fergusonii,species,564.0,Escherichia fergusonii,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
565,Atlantibacter hermannii,species,565.0,Atlantibacter hermannii,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
569,Hafnia alvei,species,569.0,Hafnia alvei,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
571,Klebsiella oxytoca,species,571.0,Klebsiella oxytoca,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
573,Klebsiella pneumoniae,species,573.0,Klebsiella pneumoniae,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
574,Klebsiella pneumoniae subsp. ozaenae,subspecies,573.0,Klebsiella pneumoniae,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
575,Klebsiella planticola,species,575.0,Klebsiella planticola,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
582,Morganella morganii,species,582.0,Morganella morganii,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
584,Proteus mirabilis,species,584.0,Proteus mirabilis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
585,Proteus vulgaris,species,585.0,Proteus vulgaris,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
587,Providencia rettgeri,species,587.0,Providencia rettgeri,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
588,Providencia stuartii,species,588.0,Providencia stuartii,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
590,Salmonella,genus,,,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
594,Salmonella enterica subsp. enterica serovar Gallinarum,no rank,28901.0,Salmonella enterica,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
595,Salmonella enterica subsp. enterica serovar Infantis,no rank,28901.0,Salmonella enterica,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
601,Salmonella enterica subsp. enterica serovar Typhi,no rank,28901.0,Salmonella enterica,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
605,Salmonella enterica subsp. enterica serovar Pullorum,no rank,28901.0,Salmonella enterica,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
611,Salmonella enterica subsp. enterica serovar Heidelberg,no rank,28901.0,Salmonella enterica,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
613,Serratia,genus,,,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
614,Serratia liquefaciens,species,614.0,Serratia liquefaciens,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
615,Serratia marcescens,species,615.0,Serratia marcescens,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
620,Shigella,genus,,,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
621,Shigella boydii,species,621.0,Shigella boydii,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
622,Shigella dysenteriae,species,622.0,Shigella dysenteriae,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
623,Shigella flexneri,species,623.0,Shigella flexneri,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
624,Shigella sonnei,species,624.0,Shigella sonnei,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
630,Yersinia enterocolitica,species,630.0,Yersinia enterocolitica,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
632,Yersinia pestis,species,632.0,Yersinia pestis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
633,Yersinia pseudotuberculosis,species,633.0,Yersinia pseudotuberculosis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
636,Edwardsiella tarda,species,636.0,Edwardsiella tarda,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
644,Aeromonas hydrophila,species,644.0,Aeromonas hydrophila,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
645,Aeromonas salmonicida,species,645.0,Aeromonas salmonicida,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
646,Aeromonas sobria,species,646.0,Aeromonas sobria,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
648,Aeromonas caviae,species,648.0,Aeromonas caviae,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
654,Aeromonas veronii,species,654.0,Aeromonas veronii,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
656,Aeromonas allosaccharophila,species,656.0,Aeromonas allosaccharophila,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
658,Photobacterium leiognathi subsp. leiognathi,subspecies,553611.0,Photobacterium leiognathi,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
663,Vibrio alginolyticus,species,663.0,Vibrio alginolyticus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
666,Vibrio cholerae,species,666.0,Vibrio cholerae,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
668,Aliivibrio fischeri,species,668.0,Aliivibrio fischeri,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
669,Vibrio harveyi,species,669.0,Vibrio harveyi,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
670,Vibrio parahaemolyticus,species,670.0,Vibrio parahaemolyticus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
671,Vibrio proteolyticus,species,671.0,Vibrio proteolyticus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
672,Vibrio vulnificus,species,672.0,Vibrio vulnificus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
674,Vibrio mimicus,species,674.0,Vibrio mimicus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
676,Vibrio fluvialis,species,676.0,Vibrio fluvialis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
691,Vibrio natriegens,species,691.0,Vibrio natriegens,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
703,Plesiomonas shigelloides,species,703.0,Plesiomonas shigelloides,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
714,Aggregatibacter actinomycetemcomitans,species,714.0,Aggregatibacter actinomycetemcomitans,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
715,Actinobacillus pleuropneumoniae,species,715.0,Actinobacillus pleuropneumoniae,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
726,Haemophilus haemolyticus,species,726.0,Haemophilus haemolyticus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
727,Haemophilus influenzae,species,727.0,Haemophilus influenzae,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
729,Haemophilus parainfluenzae,species,729.0,Haemophilus parainfluenzae,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
731,Histophilus somni,species,731.0,Histophilus somni,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
732,Aggregatibacter aphrophilus,species,732.0,Aggregatibacter aphrophilus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
735,Haemophilus parahaemolyticus,species,735.0,Haemophilus parahaemolyticus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
736,Haemophilus paraphrohaemolyticus,species,736.0,Haemophilus paraphrohaemolyticus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
738,Glaesserella parasuis,species,738.0,Glaesserella parasuis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
739,Aggregatibacter segnis,species,739.0,Aggregatibacter segnis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
747,Pasteurella multocida,species,747.0,Pasteurella multocida,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
777,Coxiella burnetii,species,777.0,Coxiella burnetii,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
782,Rickettsia prowazekii,species,782.0,Rickettsia prowazekii,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
813,Chlamydia trachomatis,species,813.0,Chlamydia trachomatis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
817,Bacteroides fragilis,species,817.0,Bacteroides fragilis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
818,Bacteroides thetaiotaomicron,species,818.0,Bacteroides thetaiotaomicron,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
820,Bacteroides uniformis,species,820.0,Bacteroides uniformis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
821,Phocaeicola vulgatus,species,821.0,Phocaeicola vulgatus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
823,Parabacteroides distasonis,species,823.0,Parabacteroides distasonis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
824,Campylobacter gracilis,species,824.0,Campylobacter gracilis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
827,Campylobacter ureolyticus,species,827.0,Campylobacter ureolyticus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
837,Porphyromonas gingivalis,species,837.0,Porphyromonas gingivalis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
844,Wolinella succinogenes,species,844.0,Wolinella succinogenes,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
848,Fusobacterium,genus,,,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
850,Fusobacterium mortiferum,species,850.0,Fusobacterium mortiferum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
851,Fusobacterium nucleatum,species,851.0,Fusobacterium nucleatum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
856,Fusobacterium varium,species,856.0,Fusobacterium varium,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
858,Fusobacterium necrogenes,species,858.0,Fusobacterium necrogenes,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
859,Fusobacterium necrophorum,species,859.0,Fusobacterium necrophorum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
876,Desulfovibrio desulfuricans,species,876.0,Desulfovibrio desulfuricans,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
881,Nitratidesulfovibrio vulgaris,species,881.0,Nitratidesulfovibrio vulgaris,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
901,Desulfovibrio piger,species,901.0,Desulfovibrio piger,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
915,Nitrosomonas europaea,species,915.0,Nitrosomonas europaea,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
920,Acidithiobacillus ferrooxidans,species,920.0,Acidithiobacillus ferrooxidans,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
945,Ehrlichia chaffeensis,species,945.0,Ehrlichia chaffeensis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
955,Wolbachia pipientis,species,955.0,Wolbachia pipientis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
985,Cytophaga hutchinsonii,species,985.0,Cytophaga hutchinsonii,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
996,Flavobacterium columnare,species,996.0,Flavobacterium columnare,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1018,Capnocytophaga ochracea,species,1018.0,Capnocytophaga ochracea,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1019,Capnocytophaga sputigena,species,1019.0,Capnocytophaga sputigena,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1061,Rhodobacter capsulatus,species,1061.0,Rhodobacter capsulatus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1126,Microcystis aeruginosa,species,1126.0,Microcystis aeruginosa,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1165,Anabaena cylindrica,species,1165.0,Anabaena cylindrica,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1166,Dolichospermum flos-aquae,species,1166.0,Dolichospermum flos-aquae,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1178,Nostoc commune,species,1178.0,Nostoc commune,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1245,Leuconostoc mesenteroides,species,1245.0,Leuconostoc mesenteroides,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1257,Peptostreptococcus,genus,,,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1258,Peptoniphilus asaccharolyticus,species,1258.0,Peptoniphilus asaccharolyticus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1260,Finegoldia magna,species,1260.0,Finegoldia magna,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1261,Peptostreptococcus anaerobius,species,1261.0,Peptostreptococcus anaerobius,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1264,Hominimerdicola alba,species,1264.0,Hominimerdicola alba,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1265,Ruminococcus flavefaciens,species,1265.0,Ruminococcus flavefaciens,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1266,Sarcina,genus,,,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1270,Micrococcus luteus,species,1270.0,Micrococcus luteus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1275,Kocuria rosea,species,1275.0,Kocuria rosea,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1279,Staphylococcus,genus,,,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1280,Staphylococcus aureus,species,1280.0,Staphylococcus aureus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1281,Staphylococcus carnosus,species,1281.0,Staphylococcus carnosus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1282,Staphylococcus epidermidis,species,1282.0,Staphylococcus epidermidis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1283,Staphylococcus haemolyticus,species,1283.0,Staphylococcus haemolyticus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1284,Staphylococcus hyicus,species,1284.0,Staphylococcus hyicus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1285,Staphylococcus intermedius,species,1285.0,Staphylococcus intermedius,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1286,Staphylococcus simulans,species,1286.0,Staphylococcus simulans,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1288,Staphylococcus xylosus,species,1288.0,Staphylococcus xylosus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1290,Staphylococcus hominis,species,1290.0,Staphylococcus hominis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1292,Staphylococcus warneri,species,1292.0,Staphylococcus warneri,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1293,Staphylococcus gallinarum,species,1293.0,Staphylococcus gallinarum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1295,Staphylococcus schleiferi,species,1295.0,Staphylococcus schleiferi,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1296,Mammaliicoccus sciuri,species,1296.0,Mammaliicoccus sciuri,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1299,Deinococcus radiodurans,species,1299.0,Deinococcus radiodurans,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1301,Streptococcus,genus,,,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1302,Streptococcus gordonii,species,1302.0,Streptococcus gordonii,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1303,Streptococcus oralis,species,1303.0,Streptococcus oralis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1304,Streptococcus salivarius,species,1304.0,Streptococcus salivarius,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1305,Streptococcus sanguinis,species,1305.0,Streptococcus sanguinis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1307,Streptococcus suis,species,1307.0,Streptococcus suis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1308,Streptococcus thermophilus,species,1308.0,Streptococcus thermophilus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1309,Streptococcus mutans,species,1309.0,Streptococcus mutans,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1310,Streptococcus sobrinus,species,1310.0,Streptococcus sobrinus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1311,Streptococcus agalactiae,species,1311.0,Streptococcus agalactiae,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1313,Streptococcus pneumoniae,species,1313.0,Streptococcus pneumoniae,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1314,Streptococcus pyogenes,species,1314.0,Streptococcus pyogenes,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1318,Streptococcus parasanguinis,species,1318.0,Streptococcus parasanguinis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1328,Streptococcus anginosus,species,1328.0,Streptococcus anginosus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1334,Streptococcus dysgalactiae,species,1334.0,Streptococcus dysgalactiae,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1335,Streptococcus equinus,species,1335.0,Streptococcus equinus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1336,Streptococcus equi,species,1336.0,Streptococcus equi,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1338,Streptococcus intermedius,species,1338.0,Streptococcus intermedius,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1343,Streptococcus vestibularis,species,1343.0,Streptococcus vestibularis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1346,Streptococcus iniae,species,1346.0,Streptococcus iniae,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1349,Streptococcus uberis,species,1349.0,Streptococcus uberis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1350,Enterococcus,genus,,,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1351,Enterococcus faecalis,species,1351.0,Enterococcus faecalis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1352,Enterococcus faecium,species,1352.0,Enterococcus faecium,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1353,Enterococcus gallinarum,species,1353.0,Enterococcus gallinarum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1354,Enterococcus hirae,species,1354.0,Enterococcus hirae,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1356,Enterococcus sulfureus,species,1356.0,Enterococcus sulfureus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1358,Lactococcus lactis,species,1358.0,Lactococcus lactis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1363,Lactococcus garvieae,species,1363.0,Lactococcus garvieae,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1377,Aerococcus viridans,species,1377.0,Aerococcus viridans,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1381,Atopobium minutum,species,1381.0,Atopobium minutum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1382,Lancefieldella parvula,species,1382.0,Lancefieldella parvula,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1388,Alicyclobacillus acidocaldarius subsp. acidocaldarius,subspecies,405212.0,Alicyclobacillus acidocaldarius,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1390,Bacillus amyloliquefaciens,species,1390.0,Bacillus amyloliquefaciens,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1392,Bacillus anthracis,species,1392.0,Bacillus anthracis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1393,Brevibacillus brevis,species,1393.0,Brevibacillus brevis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1396,Bacillus cereus,species,1396.0,Bacillus cereus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1399,Cytobacillus firmus,species,1399.0,Cytobacillus firmus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1402,Bacillus licheniformis,species,1402.0,Bacillus licheniformis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1404,Priestia megaterium,species,1404.0,Priestia megaterium,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1405,Bacillus mycoides,species,1405.0,Bacillus mycoides,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1406,Paenibacillus polymyxa,species,1406.0,Paenibacillus polymyxa,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1408,Bacillus pumilus,species,1408.0,Bacillus pumilus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1421,Lysinibacillus sphaericus,species,1421.0,Lysinibacillus sphaericus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
